video_id,image_id,frame_gap,student_map,student_map50,oracle_map,oracle_map50,map_gap,map50_gap,cosine_s5_prev,l1_s5_prev,max_abs_diff_s5_prev,smoothed_max_diff_s5_prev,topk_mean_diff_s5_prev,cosine_s5_anchor,l1_s5_anchor,max_abs_diff_s5_anchor,smoothed_max_diff_s5_anchor,topk_mean_diff_s5_anchor,oracle_mean_score,student_mean_score,oracle_num_dets,student_num_dets
MOT17-02-FRCNN,2,1,0.5533797956069234,0.8426842684268427,0.565159277130779,0.7984750398116734,0.01177948152385555,-0.044209228615169294,nan,nan,nan,nan,nan,0.9834102392196655,0.07361195236444473,0.26177793741226196,0.21466504037380219,0.21577464044094086,0.1947358399629593,0.3087969124317169,300,300
MOT17-02-FRCNN,3,2,0.47413232345596085,0.8426842684268427,0.5723250782488631,0.7952738301040987,0.09819275479290229,-0.04741043832274405,0.9876230955123901,0.06493619829416275,0.18758268654346466,0.14760905504226685,0.15487053990364075,0.9743502140045166,0.09134950488805771,0.2878431975841522,0.22770339250564575,0.2468336671590805,0.19806335866451263,0.3087969124317169,300,300
MOT17-02-FRCNN,4,3,0.4136050661593485,0.8426842684268427,0.5866419106150098,0.8373862111485874,0.1730368444556613,-0.005298057278255386,0.98488450050354,0.07587384432554245,0.19506824016571045,0.1799800992012024,0.17791806161403656,0.9644653797149658,0.11090777814388275,0.3412623405456543,0.2811911702156067,0.2991611659526825,0.19581246376037598,0.3087969124317169,300,300
MOT17-02-FRCNN,6,1,0.5284260673757529,0.8438384813384815,0.5323873487793357,0.8656464204112719,0.0039612814035827615,0.02180793907279044,0.9720252156257629,0.09957095235586166,0.3976117670536041,0.2434571534395218,0.2772621214389801,0.9840533137321472,0.07700476795434952,0.2515609860420227,0.16455143690109253,0.18747495114803314,0.20232713222503662,0.30689093470573425,300,300
MOT17-02-FRCNN,7,2,0.4731403516709787,0.8438384813384815,0.5351769555809625,0.855190752995791,0.06203660390998378,0.011352271657309454,0.9866759777069092,0.06998039782047272,0.20403599739074707,0.13956816494464874,0.15597136318683624,0.9736087322235107,0.09768293052911758,0.3679268956184387,0.24032942950725555,0.27047815918922424,0.20369653403759003,0.30689093470573425,300,300
MOT17-02-FRCNN,8,3,0.41590087511265456,0.8206397562833206,0.5613810207416327,0.8561331133113311,0.1454801456289781,0.035493357028010486,0.9885467290878296,0.06687985360622406,0.15139326453208923,0.12314575165510178,0.13035403192043304,0.9667646884918213,0.1085619106888771,0.39850175380706787,0.2591721713542938,0.29368916153907776,0.2017705887556076,0.30689093470573425,300,300
MOT17-02-FRCNN,10,1,0.5447454322401741,0.897240693542492,0.5462340921046088,0.8789889606721291,0.0014886598644346938,-0.01825173287036297,0.973237156867981,0.10343283414840698,0.24102863669395447,0.19088976085186005,0.20573940873146057,0.9818463921546936,0.08617483824491501,0.1956891417503357,0.1630234271287918,0.17251364886760712,0.1922997087240219,0.3167913258075714,300,300
MOT17-02-FRCNN,11,2,0.49625955905998304,0.8501821090037393,0.5238921960325866,0.8198270025740007,0.027632636972603597,-0.0303551064297386,0.9847598671913147,0.07632167637348175,0.18684887886047363,0.15886135399341583,0.16395114362239838,0.9712249040603638,0.1062527447938919,0.28075772523880005,0.1983504742383957,0.22161591053009033,0.18187573552131653,0.3167913258075714,300,300
MOT17-02-FRCNN,12,3,0.4374109041975898,0.8275820229081733,0.5222096411143113,0.8128316545398102,0.08479873691672152,-0.014750368368363076,0.9836879968643188,0.07604417204856873,0.200015589594841,0.1686045527458191,0.18185336887836456,0.9604197144508362,0.12045762687921524,0.3244960606098175,0.24838688969612122,0.28324833512306213,0.1820053607225418,0.3167913258075714,300,300
MOT17-02-FRCNN,14,1,0.4854098331023305,0.8022603730961332,0.5540611514368664,0.832154161204407,0.06865131833453592,0.02989378810827381,0.963436484336853,0.1131211519241333,0.33903640508651733,0.281185507774353,0.3047548234462738,0.9779787063598633,0.09005794674158096,0.2345396876335144,0.1935315728187561,0.21341152489185333,0.17580384016036987,0.30918389558792114,300,300
MOT17-02-FRCNN,15,2,0.462380728921172,0.8408693810557527,0.560986215735467,0.8783385077052182,0.09860548681429504,0.037469126649465445,0.9839872121810913,0.06944434344768524,0.2577463388442993,0.22291967272758484,0.22846460342407227,0.9658725261688232,0.1075926199555397,0.35119765996932983,0.2779223918914795,0.30999013781547546,0.18137548863887787,0.30918389558792114,300,300
MOT17-02-FRCNN,16,3,0.3973441372737024,0.8375886181968583,0.5330200586518056,0.8368349456133525,0.1356759213781032,-0.0007536725835057823,0.9824578762054443,0.07783471047878265,0.2434423863887787,0.2025308758020401,0.20591609179973602,0.9542429447174072,0.12231746315956116,0.40920260548591614,0.336955189704895,0.3690836429595947,0.19260752201080322,0.30918389558792114,300,300
MOT17-02-FRCNN,18,1,0.5160139400430462,0.8602904645303241,0.5567748775277097,0.8720313006620314,0.04076093748466347,0.011740836131707288,0.9793512225151062,0.08318078517913818,0.26546013355255127,0.23242518305778503,0.23324279487133026,0.9893359541893005,0.0575382374227047,0.21618345379829407,0.18388117849826813,0.1808936446905136,0.1990346759557724,0.31624308228492737,300,300
MOT17-02-FRCNN,19,2,0.4658442593289162,0.802725433833706,0.5536541784671369,0.7969172553153571,0.08780991913822073,-0.0058081785183489165,0.9864446520805359,0.06663920730352402,0.22633862495422363,0.19154955446720123,0.19180546700954437,0.9772231578826904,0.08333840221166611,0.31979823112487793,0.28360363841056824,0.2798890769481659,0.20448346436023712,0.31624308228492737,300,300
MOT17-02-FRCNN,20,3,0.4062088934002544,0.802725433833706,0.5165384726614766,0.7950406746360256,0.11032957926122217,-0.007684759197680413,0.9879716634750366,0.06408309936523438,0.19775983691215515,0.14981643855571747,0.1519274115562439,0.9710577726364136,0.09563129395246506,0.35498180985450745,0.3130698502063751,0.31102824211120605,0.21080398559570312,0.31624308228492737,300,300
MOT17-02-FRCNN,22,1,0.48225028307228784,0.8728471405308349,0.5430314522963698,0.8110191164117099,0.060781169224082,-0.061828024119125025,0.9756779670715332,0.09308343380689621,0.25815069675445557,0.21359282732009888,0.2288355678319931,0.9841728210449219,0.07755196839570999,0.1938406378030777,0.16761071979999542,0.16917960345745087,0.20885919034481049,0.3298470079898834,300,300
MOT17-02-FRCNN,23,2,0.4910983253503693,0.9257786282829965,0.5917368144377463,0.8624122916493331,0.10063848908737699,-0.06336633663366342,0.9845128059387207,0.0713941678404808,0.24592225253582,0.19472971558570862,0.21152332425117493,0.9726435542106628,0.09488271176815033,0.3422395586967468,0.28886550664901733,0.2826383113861084,0.21308714151382446,0.3298470079898834,300,300
MOT17-02-FRCNN,24,3,0.4362023107244624,0.8744210555509334,0.5647837762411676,0.8322042730588849,0.12858146551670518,-0.04221678249204852,0.9870423078536987,0.0673261508345604,0.18014414608478546,0.1543893665075302,0.16530366241931915,0.9626988172531128,0.10672314465045929,0.39781251549720764,0.34724161028862,0.3417116403579712,0.2160758078098297,0.3298470079898834,300,300
MOT17-02-FRCNN,26,1,0.5557003204778518,0.8732236666056363,0.5604179670488908,0.8533051834595224,0.004717646571039014,-0.019918483146113886,0.9732598066329956,0.0968087837100029,0.2424987107515335,0.2115330994129181,0.22977040708065033,0.9860618114471436,0.06987670063972473,0.18155190348625183,0.14298422634601593,0.1591096669435501,0.20162725448608398,0.3239840865135193,300,300
