video_id,image_id,frame_gap,student_map,student_map50,oracle_map,oracle_map50,map_gap,map50_gap,cosine_s5_prev,l1_s5_prev,max_abs_diff_s5_prev,smoothed_max_diff_s5_prev,topk_mean_diff_s5_prev,cosine_s5_anchor,l1_s5_anchor,max_abs_diff_s5_anchor,smoothed_max_diff_s5_anchor,topk_mean_diff_s5_anchor,oracle_mean_score,student_mean_score,oracle_num_dets,student_num_dets
MOT17-02-FRCNN,2,1,0.5227853904292998,0.8236264802950883,0.565159277130779,0.7984750398116734,0.042373886701479124,-0.02515144048341489,nan,nan,nan,nan,nan,0.9834102392196655,0.07361195236444473,0.26177793741226196,0.21466504037380219,0.21577464044094086,0.1947358399629593,0.28441745042800903,300,300
MOT17-02-FRCNN,3,2,0.4564837209972473,0.8236264802950883,0.5723250782488631,0.7952738301040987,0.11584135725161582,-0.028352650190989648,0.9876230955123901,0.06493619829416275,0.18758268654346466,0.14760905504226685,0.15487053990364075,0.9743502140045166,0.09134950488805771,0.2878431975841522,0.22770339250564575,0.2468336671590805,0.19806335866451263,0.28441745042800903,300,300
MOT17-02-FRCNN,5,1,0.505355186953513,0.8291903658450952,0.5425856553976897,0.7973612834429222,0.037230468444176656,-0.03182908240217297,0.9721765518188477,0.09949984401464462,0.2800368070602417,0.2351982593536377,0.25217315554618835,0.9854058027267456,0.07251039147377014,0.20020759105682373,0.1591520458459854,0.1802157163619995,0.2009207308292389,0.2885441780090332,300,300
MOT17-02-FRCNN,6,2,0.45465896161833796,0.8185609495928236,0.5323873487793357,0.8656464204112719,0.07772838716099773,0.04708547081844838,0.9840533137321472,0.07700476795434952,0.2515609860420227,0.16455143690109253,0.18747495114803314,0.9720252156257629,0.09957095235586166,0.3976117670536041,0.2434571534395218,0.2772621214389801,0.20232713222503662,0.2885441780090332,300,300
MOT17-02-FRCNN,8,1,0.5341744730734181,0.8777774098480081,0.5613810207416327,0.8561331133113311,0.02720654766821451,-0.021644296536676988,0.9783198833465576,0.0883617177605629,0.2853398323059082,0.1827489584684372,0.20495299994945526,0.9885467290878296,0.06687985360622406,0.15139326453208923,0.12314575165510178,0.13035403192043304,0.2017705887556076,0.2993251085281372,300,300
MOT17-02-FRCNN,9,2,0.47523629986422233,0.8306365209691702,0.5684967129005828,0.8868558100876938,0.09326041303636046,0.056219289118523585,0.9848418831825256,0.07949791848659515,0.19126559793949127,0.14559191465377808,0.15974727272987366,0.9766662120819092,0.09545490145683289,0.21877026557922363,0.17695783078670502,0.20442764461040497,0.2049461007118225,0.2993251085281372,300,300
MOT17-02-FRCNN,11,1,0.5229559617882448,0.8417214136827216,0.5238921960325866,0.8198270025740007,0.0009362342443418603,-0.021894411108720924,0.9712249040603638,0.1062527447938919,0.28075772523880005,0.1983504742383957,0.22161591053009033,0.9847598671913147,0.07632167637348175,0.18684887886047363,0.15886135399341583,0.16395114362239838,0.18187573552131653,0.2831357419490814,300,300
MOT17-02-FRCNN,12,2,0.4695152659062899,0.8399212336647198,0.5222096411143113,0.8128316545398102,0.05269437520802145,-0.027089579124909613,0.9836879968643188,0.07604417204856873,0.200015589594841,0.1686045527458191,0.18185336887836456,0.9735797643661499,0.09620584547519684,0.2752589285373688,0.20974908769130707,0.23344047367572784,0.1820053607225418,0.2831357419490814,300,300
MOT17-02-FRCNN,14,1,0.48188121987359916,0.8106182633455249,0.5540611514368664,0.832154161204407,0.07217993156326724,0.021535897858882103,0.963436484336853,0.1131211519241333,0.33903640508651733,0.281185507774353,0.3047548234462738,0.9779787063598633,0.09005794674158096,0.2345396876335144,0.1935315728187561,0.21341152489185333,0.17580384016036987,0.28491470217704773,300,300
MOT17-02-FRCNN,15,2,0.4474926909152543,0.8529377507484003,0.560986215735467,0.8783385077052182,0.11349352482021274,0.02540075695681787,0.9839872121810913,0.06944434344768524,0.2577463388442993,0.22291967272758484,0.22846460342407227,0.9658725261688232,0.1075926199555397,0.35119765996932983,0.2779223918914795,0.30999013781547546,0.18137548863887787,0.28491470217704773,300,300
MOT17-02-FRCNN,17,1,0.45843652817397673,0.8186514303604274,0.5305896847308644,0.8490374206387655,0.0721531565568877,0.030385990278338104,0.9731718301773071,0.0958530381321907,0.27625903487205505,0.23716013133525848,0.2568942606449127,0.9873781204223633,0.06585077196359634,0.18540404736995697,0.16676415503025055,0.1683407872915268,0.19313004612922668,0.29426300525665283,300,300
MOT17-02-FRCNN,18,2,0.4130202683934247,0.8655735138731265,0.5567748775277097,0.8720313006620314,0.143754609134285,0.006457786788904851,0.9893359541893005,0.0575382374227047,0.21618345379829407,0.18388117849826813,0.1808936446905136,0.9793512225151062,0.08318078517913818,0.26546013355255127,0.23242518305778503,0.23324279487133026,0.1990346759557724,0.29426300525665283,300,300
MOT17-02-FRCNN,20,1,0.4725724406964636,0.7935401622869055,0.5165384726614766,0.7950406746360256,0.043966031965012975,0.0015005123491200756,0.9783844947814941,0.084518201649189,0.28468674421310425,0.24482335150241852,0.24564139544963837,0.9879716634750366,0.06408309936523438,0.19775983691215515,0.14981643855571747,0.1519274115562439,0.21080398559570312,0.29349029064178467,300,300
MOT17-02-FRCNN,21,2,0.42258967941932896,0.7935401622869055,0.4906194920563262,0.7968116687445143,0.06802981263699726,0.003271506457608764,0.9872927665710449,0.06837508082389832,0.18481551110744476,0.15536896884441376,0.16010601818561554,0.977002739906311,0.08974406868219376,0.2353634536266327,0.20689061284065247,0.2156004160642624,0.2096397429704666,0.29349029064178467,300,300
MOT17-02-FRCNN,23,1,0.5188208674610421,0.8659676085505127,0.5917368144377463,0.8624122916493331,0.07291594697670423,-0.003555316901179606,0.9726435542106628,0.09488271176815033,0.3422395586967468,0.28886550664901733,0.2826383113861084,0.9845128059387207,0.0713941678404808,0.24592225253582,0.19472971558570862,0.21152332425117493,0.21308714151382446,0.30644312500953674,300,300
MOT17-02-FRCNN,24,2,0.46800151264791723,0.8178322198759705,0.5647837762411676,0.8322042730588849,0.09678226359325037,0.014372053182914346,0.9870423078536987,0.0673261508345604,0.18014414608478546,0.1543893665075302,0.16530366241931915,0.9737730622291565,0.09153267741203308,0.319813072681427,0.2717175781726837,0.27243903279304504,0.2160758078098297,0.30644312500953674,300,300
MOT17-02-FRCNN,26,1,0.5452136096923499,0.8732236666056363,0.5604179670488908,0.8533051834595224,0.01520435735654091,-0.019918483146113886,0.9732598066329956,0.0968087837100029,0.2424987107515335,0.2115330994129181,0.22977040708065033,0.9860618114471436,0.06987670063972473,0.18155190348625183,0.14298422634601593,0.1591096669435501,0.20162725448608398,0.2975609004497528,300,300
MOT17-02-FRCNN,27,2,0.4688216431143263,0.8310095179558441,0.5174989231656105,0.826532469423413,0.048677280051284244,-0.004477048532431138,0.9887494444847107,0.06282581388950348,0.17646804451942444,0.15080316364765167,0.16066525876522064,0.9774600863456726,0.08652906864881516,0.2617271840572357,0.21757805347442627,0.23415927588939667,0.2059493213891983,0.2975609004497528,300,300
MOT17-02-FRCNN,29,1,0.45287286880575844,0.8448832960338709,0.4910163109664611,0.8169799122769421,0.038143442160702645,-0.0279033837569288,0.9757753610610962,0.09170867502689362,0.30422157049179077,0.2472638040781021,0.2676282227039337,0.9864873886108398,0.0688578337430954,0.22705627977848053,0.19376617670059204,0.1939062774181366,0.2034730166196823,0.2902175188064575,300,300
MOT17-02-FRCNN,30,2,0.375550102583422,0.827771031519429,0.4314219719214525,0.7756399674403737,0.05587186933803051,-0.05213106407905532,0.9857126474380493,0.06988954544067383,0.2740393877029419,0.23258978128433228,0.22732499241828918,0.9749552607536316,0.09020401537418365,0.3972378075122833,0.32800614833831787,0.3250791132450104,0.20143333077430725,0.2902175188064575,300,300
MOT17-02-FRCNN,32,1,0.3911898587032008,0.7339108910891089,0.4530494167209475,0.8337431314897882,0.06185955801774673,0.09983224040067928,0.9715062379837036,0.1044059619307518,0.30062633752822876,0.25548604130744934,0.2607092261314392,0.9811239242553711,0.08659539371728897,0.20566509664058685,0.18436524271965027,0.18656034767627716,0.21946334838867188,0.29157572984695435,300,300
MOT17-02-FRCNN,33,2,0.3551659438904336,0.7339108910891089,0.4444826955198219,0.7862701654780864,0.08931675162938829,0.05235927438897747,0.9861539006233215,0.07296037673950195,0.1879327893257141,0.1510874181985855,0.15211831033229828,0.9726670980453491,0.10336388647556305,0.2604479193687439,0.2214352786540985,0.2325461357831955,0.23533198237419128,0.29157572984695435,300,300
MOT17-02-FRCNN,35,1,0.3874473324484607,0.7491959772900367,0.4253381431744243,0.8048800727423459,0.03789081072596362,0.055684095452309124,0.9741737842559814,0.09835206717252731,0.3010353744029999,0.23968437314033508,0.25355181097984314,0.9829627275466919,0.08225259929895401,0.19813966751098633,0.16691038012504578,0.18307052552700043,0.22549372911453247,0.29207712411880493,300,300
MOT17-02-FRCNN,36,2,0.37151174861376995,0.7477124796494033,0.43180624392372896,0.7852533297374942,0.060294495309959006,0.03754085008809083,0.9864588379859924,0.07320721447467804,0.19072991609573364,0.13825811445713043,0.15582214295864105,0.973677396774292,0.10044275224208832,0.23778685927391052,0.19861261546611786,0.2241922914981842,0.2195386290550232,0.29207712411880493,300,300
MOT17-02-FRCNN,38,1,0.3839645217957779,0.7507399608739155,0.4285860894918555,0.8488052700341577,0.04462156769607761,0.09806530916024225,0.9808403849601746,0.08137733489274979,0.2649648189544678,0.20541979372501373,0.22854521870613098,0.9902034997940063,0.05859728157520294,0.1675795316696167,0.13161338865756989,0.14241789281368256,0.22257915139198303,0.2956256568431854,300,300
MOT17-02-FRCNN,39,2,0.3639293471478833,0.7429968606616761,0.4455475526440962,0.8453687760080356,0.0816182054962129,0.10237191534635948,0.9916239976882935,0.05442264303565025,0.18154506385326385,0.13644592463970184,0.1520657241344452,0.9825855493545532,0.0761813223361969,0.2632429897785187,0.19774655997753143,0.22384610772132874,0.21560239791870117,0.2956256568431854,300,300
